Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
El amigo de la que paga,"Suits: Season 2: ""He's Back""",Apple iPhone 14 Pro iPhone,2023-07-28 04:53:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":984000},{""eventType"":""playing"",""sessionOffsetMs"":153,""mediaOffsetMs"":984000},{""eventType"":""stopped"",""sessionOffsetMs"":2441,""mediaOffsetMs"":985000}]"
El amigo de la que paga,"Suits: Season 2: ""He's Back""",Apple iPhone 14 Pro iPhone,2023-07-28 04:50:40,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1046000},{""eventType"":""playing"",""sessionOffsetMs"":174,""mediaOffsetMs"":1046000},{""eventType"":""paused"",""sessionOffsetMs"":7628,""mediaOffsetMs"":1053000},{""eventType"":""reposition"",""sessionOffsetMs"":7628,""mediaOffsetMs"":1043001},{""eventType"":""playing"",""sessionOffsetMs"":7855,""mediaOffsetMs"":1043001},{""eventType"":""paused"",""sessionOffsetMs"":8010,""mediaOffsetMs"":1043000},{""eventType"":""reposition"",""sessionOffsetMs"":8010,""mediaOffsetMs"":1033001},{""eventType"":""playing"",""sessionOffsetMs"":8227,""mediaOffsetMs"":1033001},{""eventType"":""paused"",""sessionOffsetMs"":8227,""mediaOffsetMs"":1043000},{""eventType"":""reposition"",""sessionOffsetMs"":8227,""mediaOffsetMs"":1033160},{""eventType"":""playing"",""sessionOffsetMs"":8488,""mediaOffsetMs"":1033160},{""eventType"":""paused"",""sessionOffsetMs"":8488,""mediaOffsetMs"":1043000},{""eventType"":""reposition"",""sessionOffsetMs"":8488,""mediaOffsetMs"":1023160},{""eventType"":""playing"",""sessionOffsetMs"":9059,""mediaOffsetMs"":1023160},{""eventType"":""paused"",""sessionOffsetMs"":9059,""mediaOffsetMs"":1043000},{""eventType"":""reposition"",""sessionOffsetMs"":9059,""mediaOffsetMs"":1013160},{""eventType"":""playing"",""sessionOffsetMs"":9261,""mediaOffsetMs"":1013160},{""eventType"":""paused"",""sessionOffsetMs"":9261,""mediaOffsetMs"":1023000},{""eventType"":""reposition"",""sessionOffsetMs"":9261,""mediaOffsetMs"":1013278},{""eventType"":""playing"",""sessionOffsetMs"":9494,""mediaOffsetMs"":1013278},{""eventType"":""paused"",""sessionOffsetMs"":9494,""mediaOffsetMs"":1023000},{""eventType"":""reposition"",""sessionOffsetMs"":9494,""mediaOffsetMs"":1003278},{""eventType"":""playing"",""sessionOffsetMs"":9796,""mediaOffsetMs"":1003278},{""eventType"":""paused"",""sessionOffsetMs"":10546,""mediaOffsetMs"":1004000},{""eventType"":""reposition"",""sessionOffsetMs"":10546,""mediaOffsetMs"":994001},{""eventType"":""playing"",""sessionOffsetMs"":10783,""mediaOffsetMs"":994001},{""eventType"":""paused"",""sessionOffsetMs"":10783,""mediaOffsetMs"":1004000},{""eventType"":""reposition"",""sessionOffsetMs"":10783,""mediaOffsetMs"":994032},{""eventType"":""playing"",""sessionOffsetMs"":11026,""mediaOffsetMs"":994032},{""eventType"":""paused"",""sessionOffsetMs"":11026,""mediaOffsetMs"":1004000},{""eventType"":""reposition"",""sessionOffsetMs"":11026,""mediaOffsetMs"":984032},{""eventType"":""stopped"",""sessionOffsetMs"":13228,""mediaOffsetMs"":984032}]"
El amigo de la que paga,"Suits: Season 2: ""He's Back""",Samsung CE 2022 Pontus-M Smart TV,2023-07-26 06:01:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":48465},{""eventType"":""playing"",""sessionOffsetMs"":1330,""mediaOffsetMs"":48465},{""eventType"":""playing"",""sessionOffsetMs"":22945,""mediaOffsetMs"":70080},{""eventType"":""playing"",""sessionOffsetMs"":30945,""mediaOffsetMs"":78080},{""eventType"":""playing"",""sessionOffsetMs"":36961,""mediaOffsetMs"":84096},{""eventType"":""playing"",""sessionOffsetMs"":44961,""mediaOffsetMs"":92096},{""eventType"":""paused"",""sessionOffsetMs"":238249,""mediaOffsetMs"":285257},{""eventType"":""reposition"",""sessionOffsetMs"":238249,""mediaOffsetMs"":310476},{""eventType"":""playing"",""sessionOffsetMs"":238679,""mediaOffsetMs"":310486},{""eventType"":""paused"",""sessionOffsetMs"":711005,""mediaOffsetMs"":782904},{""eventType"":""reposition"",""sessionOffsetMs"":711005,""mediaOffsetMs"":772963},{""eventType"":""paused"",""sessionOffsetMs"":711203,""mediaOffsetMs"":772963},{""eventType"":""reposition"",""sessionOffsetMs"":712314,""mediaOffsetMs"":740000},{""eventType"":""playing"",""sessionOffsetMs"":712848,""mediaOffsetMs"":737903},{""eventType"":""playing"",""sessionOffsetMs"":735713,""mediaOffsetMs"":760768},{""eventType"":""playing"",""sessionOffsetMs"":743713,""mediaOffsetMs"":768768},{""eventType"":""playing"",""sessionOffsetMs"":749729,""mediaOffsetMs"":774784},{""eventType"":""playing"",""sessionOffsetMs"":757729,""mediaOffsetMs"":782784},{""eventType"":""paused"",""sessionOffsetMs"":1024980,""mediaOffsetMs"":1049535}]"
El amigo de la que paga,"Suits: Season 2: ""Zane Vs. Zane""",Samsung CE 2022 Pontus-M Smart TV,2023-07-26 05:18:51,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":40999},{""eventType"":""playing"",""sessionOffsetMs"":1451,""mediaOffsetMs"":40999},{""eventType"":""playing"",""sessionOffsetMs"":24516,""mediaOffsetMs"":64064},{""eventType"":""playing"",""sessionOffsetMs"":30532,""mediaOffsetMs"":70080},{""eventType"":""playing"",""sessionOffsetMs"":38532,""mediaOffsetMs"":78080},{""eventType"":""playing"",""sessionOffsetMs"":44548,""mediaOffsetMs"":84096},{""eventType"":""paused"",""sessionOffsetMs"":370899,""mediaOffsetMs"":410112},{""eventType"":""reposition"",""sessionOffsetMs"":370899,""mediaOffsetMs"":437478},{""eventType"":""playing"",""sessionOffsetMs"":371252,""mediaOffsetMs"":437478},{""eventType"":""paused"",""sessionOffsetMs"":990525,""mediaOffsetMs"":1056838},{""eventType"":""reposition"",""sessionOffsetMs"":990525,""mediaOffsetMs"":1046901},{""eventType"":""paused"",""sessionOffsetMs"":990746,""mediaOffsetMs"":1046901},{""eventType"":""reposition"",""sessionOffsetMs"":991981,""mediaOffsetMs"":1020000},{""eventType"":""playing"",""sessionOffsetMs"":992606,""mediaOffsetMs"":1018308},{""eventType"":""playing"",""sessionOffsetMs"":1013338,""mediaOffsetMs"":1039040},{""eventType"":""playing"",""sessionOffsetMs"":1019354,""mediaOffsetMs"":1045056},{""eventType"":""playing"",""sessionOffsetMs"":1027354,""mediaOffsetMs"":1053056},{""eventType"":""playing"",""sessionOffsetMs"":1033370,""mediaOffsetMs"":1059072},{""eventType"":""paused"",""sessionOffsetMs"":1584637,""mediaOffsetMs"":1610182},{""eventType"":""reposition"",""sessionOffsetMs"":1584637,""mediaOffsetMs"":1600392},{""eventType"":""paused"",""sessionOffsetMs"":1584823,""mediaOffsetMs"":1600392},{""eventType"":""reposition"",""sessionOffsetMs"":1585752,""mediaOffsetMs"":1570000},{""eventType"":""playing"",""sessionOffsetMs"":1586526,""mediaOffsetMs"":1569484},{""eventType"":""playing"",""sessionOffsetMs"":1606642,""mediaOffsetMs"":1589600},{""eventType"":""playing"",""sessionOffsetMs"":1614642,""mediaOffsetMs"":1597600},{""eventType"":""playing"",""sessionOffsetMs"":1620658,""mediaOffsetMs"":1603616},{""eventType"":""playing"",""sessionOffsetMs"":1628658,""mediaOffsetMs"":1611616},{""eventType"":""paused"",""sessionOffsetMs"":2573974,""mediaOffsetMs"":2556817},{""eventType"":""stopped"",""sessionOffsetMs"":2575447,""mediaOffsetMs"":2557012}]"
El amigo de la que paga,"Suits: Season 2: ""Blood in the Water""",Samsung CE 2022 Pontus-M Smart TV,2023-07-26 04:34:06,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":45462},{""eventType"":""playing"",""sessionOffsetMs"":1306,""mediaOffsetMs"":45462},{""eventType"":""playing"",""sessionOffsetMs"":21924,""mediaOffsetMs"":66080},{""eventType"":""playing"",""sessionOffsetMs"":29924,""mediaOffsetMs"":74080},{""eventType"":""playing"",""sessionOffsetMs"":35940,""mediaOffsetMs"":80096},{""eventType"":""playing"",""sessionOffsetMs"":43940,""mediaOffsetMs"":88096},{""eventType"":""paused"",""sessionOffsetMs"":764431,""mediaOffsetMs"":808475},{""eventType"":""reposition"",""sessionOffsetMs"":764431,""mediaOffsetMs"":798546},{""eventType"":""paused"",""sessionOffsetMs"":764628,""mediaOffsetMs"":798546},{""eventType"":""reposition"",""sessionOffsetMs"":770511,""mediaOffsetMs"":640000},{""eventType"":""playing"",""sessionOffsetMs"":771158,""mediaOffsetMs"":638721},{""eventType"":""playing"",""sessionOffsetMs"":793109,""mediaOffsetMs"":660672},{""eventType"":""playing"",""sessionOffsetMs"":801109,""mediaOffsetMs"":668672},{""eventType"":""playing"",""sessionOffsetMs"":807125,""mediaOffsetMs"":674688},{""eventType"":""playing"",""sessionOffsetMs"":815125,""mediaOffsetMs"":682688},{""eventType"":""paused"",""sessionOffsetMs"":1608218,""mediaOffsetMs"":1475753},{""eventType"":""reposition"",""sessionOffsetMs"":1608218,""mediaOffsetMs"":1465894},{""eventType"":""paused"",""sessionOffsetMs"":1608417,""mediaOffsetMs"":1465894},{""eventType"":""reposition"",""sessionOffsetMs"":1609653,""mediaOffsetMs"":1460000},{""eventType"":""playing"",""sessionOffsetMs"":1610432,""mediaOffsetMs"":1454744},{""eventType"":""playing"",""sessionOffsetMs"":1631176,""mediaOffsetMs"":1475488},{""eventType"":""playing"",""sessionOffsetMs"":1639176,""mediaOffsetMs"":1483488},{""eventType"":""playing"",""sessionOffsetMs"":1645192,""mediaOffsetMs"":1489504},{""eventType"":""playing"",""sessionOffsetMs"":1653192,""mediaOffsetMs"":1497504},{""eventType"":""paused"",""sessionOffsetMs"":2685126,""mediaOffsetMs"":2529214},{""eventType"":""stopped"",""sessionOffsetMs"":2686471,""mediaOffsetMs"":2529529}]"
El amigo de la que paga,"Suits: Season 2: ""Blind-Sided""",Samsung CE 2022 Pontus-M Smart TV,2023-07-26 04:29:03,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2310558},{""eventType"":""playing"",""sessionOffsetMs"":2517,""mediaOffsetMs"":2310558},{""eventType"":""paused"",""sessionOffsetMs"":4351,""mediaOffsetMs"":2312109},{""eventType"":""reposition"",""sessionOffsetMs"":5797,""mediaOffsetMs"":2250000},{""eventType"":""playing"",""sessionOffsetMs"":6308,""mediaOffsetMs"":2248871},{""eventType"":""playing"",""sessionOffsetMs"":27709,""mediaOffsetMs"":2270272},{""eventType"":""playing"",""sessionOffsetMs"":33725,""mediaOffsetMs"":2276288},{""eventType"":""playing"",""sessionOffsetMs"":41725,""mediaOffsetMs"":2284288},{""eventType"":""playing"",""sessionOffsetMs"":47741,""mediaOffsetMs"":2290304},{""eventType"":""paused"",""sessionOffsetMs"":303469,""mediaOffsetMs"":2545722},{""eventType"":""stopped"",""sessionOffsetMs"":304938,""mediaOffsetMs"":2546002}]"
El amigo de la que paga,Suits: Season 1_hook_primary_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-07-26 04:29:02,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1686,""mediaOffsetMs"":0}]"
El amigo de la que paga,Trailer: They Cloned Tyrone,Samsung CE 2022 Pontus-M Smart TV,2023-07-26 04:29:01,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2594,""mediaOffsetMs"":0}]"
El amigo de la que paga,Suits: Season 1_hook_primary_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-07-24 04:23:53,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1089,""mediaOffsetMs"":0}]"
El amigo de la que paga,"Suits: Season 2: ""Blind-Sided""",Samsung CE 2022 Pontus-M Smart TV,2023-07-24 04:23:53,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":339005},{""eventType"":""playing"",""sessionOffsetMs"":1671,""mediaOffsetMs"":339005},{""eventType"":""paused"",""sessionOffsetMs"":4403,""mediaOffsetMs"":341289},{""eventType"":""playing"",""sessionOffsetMs"":36485,""mediaOffsetMs"":341289},{""eventType"":""paused"",""sessionOffsetMs"":38447,""mediaOffsetMs"":343519},{""eventType"":""reposition"",""sessionOffsetMs"":48325,""mediaOffsetMs"":630000},{""eventType"":""playing"",""sessionOffsetMs"":49530,""mediaOffsetMs"":628002},{""eventType"":""playing"",""sessionOffsetMs"":72184,""mediaOffsetMs"":650656},{""eventType"":""playing"",""sessionOffsetMs"":78200,""mediaOffsetMs"":656672},{""eventType"":""playing"",""sessionOffsetMs"":86200,""mediaOffsetMs"":664672},{""eventType"":""playing"",""sessionOffsetMs"":94200,""mediaOffsetMs"":672672},{""eventType"":""paused"",""sessionOffsetMs"":1763463,""mediaOffsetMs"":2340365}]"
El amigo de la que paga,"Suits: Season 2: ""Blind-Sided""",Samsung CE 2022 Pontus-M Smart TV,2023-07-24 04:22:16,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":267100},{""eventType"":""playing"",""sessionOffsetMs"":1383,""mediaOffsetMs"":267100},{""eventType"":""paused"",""sessionOffsetMs"":2528,""mediaOffsetMs"":267877},{""eventType"":""playing"",""sessionOffsetMs"":22728,""mediaOffsetMs"":267877},{""eventType"":""playing"",""sessionOffsetMs"":43139,""mediaOffsetMs"":288288},{""eventType"":""playing"",""sessionOffsetMs"":49155,""mediaOffsetMs"":294304},{""eventType"":""playing"",""sessionOffsetMs"":57155,""mediaOffsetMs"":302304},{""eventType"":""playing"",""sessionOffsetMs"":63171,""mediaOffsetMs"":308320},{""eventType"":""paused"",""sessionOffsetMs"":94682,""mediaOffsetMs"":339453},{""eventType"":""stopped"",""sessionOffsetMs"":97964,""mediaOffsetMs"":339453}]"
El amigo de la que paga,Suits: Season 1_hook_primary_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-07-24 04:20:46,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":966,""mediaOffsetMs"":0}]"
El amigo de la que paga,"Suits: Season 2: ""Blind-Sided""",Samsung CE 2022 Pontus-M Smart TV,2023-07-24 04:20:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":226726},{""eventType"":""playing"",""sessionOffsetMs"":2272,""mediaOffsetMs"":226726},{""eventType"":""paused"",""sessionOffsetMs"":6504,""mediaOffsetMs"":230635},{""eventType"":""playing"",""sessionOffsetMs"":17666,""mediaOffsetMs"":230635},{""eventType"":""paused"",""sessionOffsetMs"":26104,""mediaOffsetMs"":239175},{""eventType"":""playing"",""sessionOffsetMs"":35040,""mediaOffsetMs"":239175},{""eventType"":""playing"",""sessionOffsetMs"":44121,""mediaOffsetMs"":248256},{""eventType"":""playing"",""sessionOffsetMs"":52121,""mediaOffsetMs"":256256},{""eventType"":""playing"",""sessionOffsetMs"":58137,""mediaOffsetMs"":262272},{""eventType"":""playing"",""sessionOffsetMs"":66137,""mediaOffsetMs"":270272},{""eventType"":""paused"",""sessionOffsetMs"":66474,""mediaOffsetMs"":270296},{""eventType"":""stopped"",""sessionOffsetMs"":92055,""mediaOffsetMs"":270296}]"
El amigo de la que paga,Informative Clip 3: The Deepest Breath,Samsung CE 2022 Pontus-M Smart TV,2023-07-24 04:20:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1085,""mediaOffsetMs"":0}]"
El amigo de la que paga,Season 1 Cliffhanger Clip: Quarterback,Samsung CE 2022 Pontus-M Smart TV,2023-07-24 04:20:40,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1586,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3467,""mediaOffsetMs"":1609},{""eventType"":""stopped"",""sessionOffsetMs"":5133,""mediaOffsetMs"":1868}]"
El amigo de la que paga,"Suits: Season 2: ""Blind-Sided""",Samsung CE 2022 Pontus-M Smart TV,2023-07-20 06:39:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1457,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":21489,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":29489,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":35505,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":43505,""mediaOffsetMs"":42048},{""eventType"":""paused"",""sessionOffsetMs"":233264,""mediaOffsetMs"":229617},{""eventType"":""stopped"",""sessionOffsetMs"":235491,""mediaOffsetMs"":230811}]"
El amigo de la que paga,"Suits: Season 2: ""High Noon""",Samsung CE 2022 Pontus-M Smart TV,2023-07-20 06:39:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2238,""mediaOffsetMs"":0}]"
El amigo de la que paga,Suits: Season 1_hook_primary_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-07-20 06:39:31,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1267,""mediaOffsetMs"":0}]"
El amigo de la que paga,"Suits: Season 2: ""Zane Vs. Zane""",Samsung CE 2022 Pontus-M Smart TV,2023-07-20 06:39:28,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1815,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2159,""mediaOffsetMs"":288},{""eventType"":""stopped"",""sessionOffsetMs"":17053,""mediaOffsetMs"":288}]"
El amigo de la que paga,Season 1 Cliffhanger Clip: Quarterback,Samsung CE 2022 Pontus-M Smart TV,2023-07-20 06:39:26,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1358,""mediaOffsetMs"":0}]"
El amigo de la que paga,The Boy Who Harnessed the Wind_hook_05_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-07-20 06:39:12,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1604,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":14251,""mediaOffsetMs"":12240},{""eventType"":""stopped"",""sessionOffsetMs"":15611,""mediaOffsetMs"":12649}]"
El amigo de la que paga,Metallica: Some Kind of Monster: Collection 1_hook_05_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-07-20 06:39:11,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1591,""mediaOffsetMs"":0}]"
El amigo de la que paga,Season 3 Trailer: Hip-Hop Evolution,Samsung CE 2022 Pontus-M Smart TV,2023-07-20 06:39:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1165,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1637,""mediaOffsetMs"":22},{""eventType"":""stopped"",""sessionOffsetMs"":3225,""mediaOffsetMs"":22}]"
El amigo de la que paga,Kenan and Kel: Season 1_hook_01_16x9,Samsung CE 2022 Pontus-M Smart TV,2023-07-20 06:39:03,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2318,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5713,""mediaOffsetMs"":3111},{""eventType"":""stopped"",""sessionOffsetMs"":7342,""mediaOffsetMs"":3111}]"
El amigo de la que paga,Season 3 Trailer: Hip-Hop Evolution,Samsung CE 2022 Pontus-M Smart TV,2023-07-20 06:39:01,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1194,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2583,""mediaOffsetMs"":1308},{""eventType"":""stopped"",""sessionOffsetMs"":4295,""mediaOffsetMs"":1308}]"
El amigo de la que paga,Season 1: Volume 3 Trailer: The Chef Show,Samsung CE 2022 Pontus-M Smart TV,2023-07-20 06:38:59,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1885,""mediaOffsetMs"":0}]"
El amigo de la que paga,Main Character Clip 4: Glass Onion: A Knives Out Mystery,Samsung CE 2022 Pontus-M Smart TV,2023-07-20 06:38:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1426,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1528,""mediaOffsetMs"":54},{""eventType"":""stopped"",""sessionOffsetMs"":3466,""mediaOffsetMs"":54}]"
